age,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,location,offspring,orientation,pets,religion,sex,sign,smokes,speaks,status
44,fit,NA,socially,never,college/university,white,75,1e5,executive / management,"oakland, california",1.0,straight,NA,catholicism but not too serious about it,m,taurus and it&rsquo;s fun to think about,no,"english (fluently), italian (poorly), german (poorly)",single
31,athletic,anything,socially,never,college/university,white,71,99380.0,medicine / health,"san francisco, california",0.0,straight,likes dogs and likes cats,NA,m,virgo and it&rsquo;s fun to think about,no,english,single
22,athletic,anything,rarely,never,high school,asian,64,1e5,hospitality / travel,"san francisco, california",NA,straight,likes dogs,NA,m,NA,sometimes,"english, japanese, spanish, chinese",single
35,average,anything,socially,never,post-graduate,white,69,95620.0,artistic / musical / writer,"san francisco, california",0.0,straight,has dogs,atheism and somewhat serious about it,m,leo but it doesn&rsquo;t matter,no,english (fluently),single
24,average,vegetarian,socially,sometimes,college/university,white,69,18238.0,artistic / musical / writer,"oakland, california",0.0,straight,likes dogs and likes cats,atheism,f,gemini and it matters a lot,sometimes,"english (fluently), spanish (okay)",single
23,average,NA,rarely,never,college/university,hispanic / latin,63,19772.0,clerical / administrative,"oakland, california",0.0,straight,likes dogs,catholicism but not too serious about it,f,scorpio and it&rsquo;s fun to think about,sometimes,"english (fluently), spanish (fluently)",single
38,athletic,anything,socially,never,college/university,white,70,96060.0,computer / hardware / software,"san francisco, california",0.0,straight,likes dogs and likes cats,agnosticism but not too serious about it,m,scorpio and it&rsquo;s fun to think about,sometimes,"english (fluently), c++ (fluently)",single
26,athletic,anything,socially,never,college/university,white,72,58806.0,science / tech / engineering,"san francisco, california",NA,straight,likes dogs and likes cats,atheism and laughing about it,m,gemini but it doesn&rsquo;t matter,no,"english (fluently), french (fluently)",single
31,fit,other,often,never,college/university,white,79,59886.0,science / tech / engineering,"san rafael, california",0.0,straight,likes dogs and likes cats,other and somewhat serious about it,m,cancer but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly)",single
31,average,anything,socially,never,post-graduate,pacific islander,60,93230.0,executive / management,"san francisco, california",NA,straight,has dogs and likes cats,catholicism but not too serious about it,f,capricorn and it&rsquo;s fun to think about,sometimes,"english (fluently), tagalog, spanish (poorly)",single
31,athletic,NA,socially,never,college/university,asian,67,48565.0,artistic / musical / writer,"san francisco, california",NA,straight,likes dogs and likes cats,NA,m,aries but it doesn&rsquo;t matter,no,"english, chinese",seeing someone
31,average,vegan,rarely,never,college/university,white,68,19818.0,unemployed,"berkeley, california",0.0,bisexual,likes cats,atheism,m,sagittarius,no,english,single
39,average,anything,socially,never,college/university,hispanic / latin,69,92440.0,computer / hardware / software,"san francisco, california",NA,straight,likes dogs and likes cats,atheism and somewhat serious about it,m,sagittarius but it doesn&rsquo;t matter,no,"english (fluently), spanish (fluently), italian (poorly), french (poorly)",single
24,athletic,anything,often,NA,post-graduate,white,74,27567.0,education / academia,"berkeley, california",NA,straight,NA,atheism,m,NA,NA,"english (fluently), italian (okay), latin (okay)",single
32,athletic,NA,socially,NA,college/university,white,68,73080.0,sales / marketing / biz dev,"san francisco, california",0.0,straight,NA,agnosticism but not too serious about it,m,leo but it doesn&rsquo;t matter,sometimes,"english (fluently), spanish (okay)",single
21,fit,anything,socially,never,college/university,asian,66,1e5,student,"berkeley, california",NA,straight,likes dogs and likes cats,atheism and laughing about it,f,libra but it doesn&rsquo;t matter,no,english (fluently),seeing someone
26,average,anything,often,never,college/university,black,70,27105.0,entertainment / media,"san francisco, california",NA,straight,likes dogs and likes cats,NA,m,leo and it&rsquo;s fun to think about,no,"english (fluently), french (poorly), spanish (poorly)",single
20,thin,NA,socially,never,college/university,white,74,19116.0,student,"san francisco, california",NA,straight,likes dogs and likes cats,NA,m,leo but it doesn&rsquo;t matter,no,english (fluently),single
32,curvy,anything,rarely,never,college/university,white,67,46165.0,clerical / administrative,"oakland, california",1.0,straight,likes dogs and has cats,catholicism and laughing about it,f,libra but it doesn&rsquo;t matter,no,english,single
29,curvy,NA,socially,never,post-graduate,white,64,59478.0,medicine / health,"san francisco, california",0.0,straight,NA,christianity,f,libra,no,"english (fluently), italian (okay), spanish (okay), lithuanian (poorly), french (poorly)",single
23,athletic,NA,socially,never,college/university,hispanic / latin,62,19958.0,sales / marketing / biz dev,"san francisco, california",NA,straight,likes dogs and dislikes cats,catholicism,f,gemini,no,english,single
41,average,anything,socially,never,college/university,asian,70,45175.0,entertainment / media,"san mateo, california",2.0,straight,likes dogs and likes cats,agnosticism but not too serious about it,m,taurus but it doesn&rsquo;t matter,no,"english (fluently), french (okay), spanish (okay), portuguese (okay)",single
21,athletic,anything,very often,never,college/university,hispanic / latin,63,18444.0,student,"san francisco, california",NA,straight,has dogs and likes cats,catholicism and very serious about it,f,gemini and it matters a lot,no,english (fluently),single
33,curvy,NA,often,NA,dropped out of two-year college,black,71,1e5,sales / marketing / biz dev,"oakland, california",NA,straight,likes dogs and likes cats,NA,m,NA,no,english,single
25,average,anything,socially,NA,college/university,asian,69,27126.0,transportation,"san francisco, california",NA,straight,NA,NA,m,sagittarius,sometimes,"english (poorly), tagalog (poorly), spanish (poorly), japanese (poorly), arabic (poorly)",single
27,athletic,anything,socially,sometimes,college/university,NA,69,98600.0,banking / financial / real estate,"oakland, california",0.0,straight,likes dogs,agnosticism,m,virgo,no,english (fluently),single
30,average,anything,socially,never,college/university,NA,70,27780.0,entertainment / media,"san francisco, california",NA,straight,likes dogs and likes cats,agnosticism and laughing about it,m,leo and it&rsquo;s fun to think about,no,"english, chinese (okay), italian (poorly), spanish (poorly)",single
32,thin,NA,socially,NA,two-year college,white,76,75472.0,construction / craftsmanship,"palo alto, california",2.0,straight,has cats,NA,m,gemini,NA,english,single
33,thin,anything,socially,never,college/university,white,61,73984.0,medicine / health,"oakland, california",1.0,bisexual,likes dogs and has cats,agnosticism,f,aries and it&rsquo;s fun to think about,no,"english (fluently), spanish (poorly), other",single
27,athletic,anything,socially,never,college/university,black,70,69503.0,hospitality / travel,"berkeley, california",NA,straight,NA,christianity,m,scorpio and it&rsquo;s fun to think about,no,"english, french, spanish",single
29,curvy,vegetarian,rarely,never,post-graduate,black,65,38456.0,education / academia,"oakland, california",NA,straight,likes dogs and likes cats,other,f,sagittarius and it&rsquo;s fun to think about,no,"english, hebrew, spanish (poorly)",single
24,fit,NA,NA,never,college/university,asian,67,49165.0,sales / marketing / biz dev,"berkeley, california",0.0,straight,has dogs and dislikes cats,catholicism,m,virgo,no,english,single
25,average,vegan,rarely,never,college/university,hispanic / latin,68,19624.0,unemployed,"hayward, california",NA,straight,likes dogs and has cats,agnosticism and somewhat serious about it,m,gemini but it doesn&rsquo;t matter,no,english (fluently),available
20,average,NA,very often,sometimes,college/university,white,63,18586.0,student,"berkeley, california",0.0,straight,dislikes dogs and likes cats,atheism and laughing about it,f,pisces but it doesn&rsquo;t matter,sometimes,english (fluently),single
28,athletic,anything,rarely,never,college/university,white,76,54198.0,science / tech / engineering,"san francisco, california",0.0,straight,has dogs and likes cats,atheism and laughing about it,m,aquarius but it doesn&rsquo;t matter,no,english,single
26,average,anything,socially,never,post-graduate,white,72,49470.0,science / tech / engineering,"berkeley, california",0.0,straight,likes dogs and likes cats,atheism,m,cancer but it doesn&rsquo;t matter,no,"english, german (poorly), hindi (poorly)",single
42,fit,anything,not at all,never,college/university,white,72,19216.0,artistic / musical / writer,"san francisco, california",0.0,gay,NA,buddhism but not too serious about it,m,virgo and it&rsquo;s fun to think about,no,english (fluently),single
25,athletic,anything,socially,sometimes,high school,hispanic / latin,69,29187.0,rather not say,"alameda, california",0.0,straight,likes dogs and likes cats,catholicism,m,capricorn,sometimes,english,single
22,a little extra,anything,socially,never,dropped out of two-year college,asian,66,19804.0,entertainment / media,"san francisco, california",NA,straight,likes dogs and likes cats,christianity but not too serious about it,m,libra,no,"english (fluently), chinese (okay), spanish (poorly)",single
24,athletic,NA,socially,never,high school,white,75,39412.0,military,"alameda, california",0.0,straight,likes dogs,NA,m,cancer,no,english,single
27,athletic,anything,socially,NA,two-year college,white,73,27936.0,hospitality / travel,"san francisco, california",NA,straight,likes dogs and likes cats,other,m,aquarius,yes,english,single
22,fit,anything,socially,never,college/university,asian,64,18194.0,student,"san francisco, california",NA,straight,dislikes dogs and likes cats,agnosticism but not too serious about it,m,pisces but it doesn&rsquo;t matter,no,"english (fluently), chinese (poorly)",single
30,average,NA,socially,never,college/university,asian,66,67606.0,sales / marketing / biz dev,"san francisco, california",0.0,straight,likes dogs and likes cats,christianity and somewhat serious about it,m,cancer and it&rsquo;s fun to think about,trying to quit,english (fluently),single
24,curvy,anything,socially,never,college/university,asian,59,27687.0,sales / marketing / biz dev,"san francisco, california",0.0,straight,NA,catholicism but not too serious about it,f,aquarius and it&rsquo;s fun to think about,no,"english, other (fluently)",seeing someone
